2026-07-09 07:05:08,461 | INFO | enrich_content_tags | untagged files queued: 100 (model=qwen3.5:9b, dry_run=False)
2026-07-09 07:25:29,382 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/23 FEB - 630 PM/03 SAMBODHAN.json: tagged in 2.8s (event_type=meditation, lang=hindi, topics=['meditation', 'inner-peace', 'self-transformation', 'devotion', 'spiritual-presence'])
2026-07-09 07:25:29,383 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/24 FEB - 630 PM/01 MAIN NAHI MERA NAHI.json (chars=16761, est_tokens=4190, strategy=single-pass)
2026-07-09 07:25:34,664 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/24 FEB - 630 PM/01 MAIN NAHI MERA NAHI.json: tagged in 5.3s (event_type=bhajan, lang=hindi, topics=['non-existence-of-self', 'importance-of-experience', 'seizing-opportunities', 'ego-dissolution', 'spiritual-realization'])
2026-07-09 07:25:34,665 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/24 FEB - 630 PM/02 OM GURUVE NAMAH.json (chars=1262, est_tokens=315, strategy=single-pass)
2026-07-09 07:25:37,367 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/24 FEB - 630 PM/02 OM GURUVE NAMAH.json: tagged in 2.7s (event_type=bhajan, lang=hindi, topics=['devotional-songs', 'guru-devotion', 'chanting', 'spiritual-practice'])
2026-07-09 07:25:37,368 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/24 FEB - 630 PM/03 SAMBODHAN.json (chars=4475, est_tokens=1118, strategy=single-pass)
2026-07-09 07:25:41,259 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/24 FEB - 630 PM/03 SAMBODHAN.json: tagged in 3.9s (event_type=discourse, lang=hindi, topics=['self-surrender', 'devotion', 'future-planning', 'spiritual-courage', 'telepathy'])
2026-07-09 07:25:41,260 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/25 FEB - 630 PM/01 MEDITATION (WITHOUT MUSIC).json (chars=5466, est_tokens=1366, strategy=single-pass)
2026-07-09 07:25:44,923 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/25 FEB - 630 PM/01 MEDITATION (WITHOUT MUSIC).json: tagged in 3.7s (event_type=meditation, lang=hindi, topics=['meditation', 'self-inquiry', 'mind-witnessing', 'inner-light', 'energy-awakening'])
2026-07-09 07:25:44,925 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/25 FEB - 630 PM/02 DHYAN HARI KA HRIDAY SE.json (chars=14514, est_tokens=3628, strategy=single-pass)
2026-07-09 07:25:52,466 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/25 FEB - 630 PM/02 DHYAN HARI KA HRIDAY SE.json: tagged in 7.5s (event_type=bhajan, lang=hindi, topics=['self-inquiry', 'inner-light', 'gratitude', 'spiritual-life', 'ego-death'])
2026-07-09 07:25:52,467 | INFO | enrich_content_tags | enrich summary: ok=98 failed=2 elapsed=1245.8s
